no	smiles	active_g10	active_g20	active_g40	active_g60	active_g80	active_g100	N_matches	atom_match_count	c1ccccc1CNCC	c1ccccc1Cc1ccccc1	c1ccccc1CN2CCCCC2	CCNCc1ccccc1	Cc1ccccc1	Oc1ccccc1	c1ccccc1C(F)(F)F	CCOc1ccccc1	c1ccccc1CCNC	COc1ccccc1	n1ccccc1C	NCCc1ccccc1	c1cc(C)ccc1C	n1ccccc1	CCc1ccccc1
A2463	O=C(c1ccc(cc1)CN1CCC2(CC1)CCCN2)Nc1cc(ccc1N)c1cscc1	1	1	1	1	1	1	5.0	"[0. 2. 5. 5. 5. 5. 5. 5. 4. 3. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
A2464	O=C(N[C@@H]1CN(C1)[C@@H]1CC[C@H](CC1)c1ccc2c(c1)OCO2)CNC(=O)c1ccc(cc1)C(F)(F)F	1	1	1	1	1	1	8.0	"[0. 2. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 0. 4. 4. 4. 4. 4. 4. 2. 1. 0. 2. 2.
 3. 0. 4. 4. 4. 4. 4. 4. 2. 1. 1. 1.]"	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
A2465	O=C(NC1N=C(c2ccccc2)c2c(N(C1=O)C)cccc2)C=Cc1ccc(cc1Cl)Cl	1	1	1	1	1	1	3.0	"[0. 0. 0. 0. 0. 3. 3. 2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 2. 2. 2. 2. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A2466	O=c1[nH]cnc(c1)N1C(=O)N(C(=O)C21CCN(CC2)Cc1ncccc1C)c1ccc(cc1)c1ccc2c(c1)ncs2	1	1	1	1	1	1	3.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 2. 2. 2.
 2. 2. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
A2467	O=C1CCc2c(N1)ccc(c2)[C@@H]([C@H](N1CC[C@](CC1)(O)c1cccc(c1)COc1ccccc1)C)O	1	1	1	1	1	1	7.0	"[0. 0. 1. 2. 4. 4. 0. 4. 4. 4. 4. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 2. 3. 3. 3. 3. 3. 3. 3. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
A2468	OCCN1CC2OC(C1)CN(C2)c1ccc(c(c1)OC)Nc1ncc(c(n1)c1cnc2n1cccc2)Cl	1	1	1	1	1	1	3.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 0.]"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
A2469	s1ccc(c1)c1[nH]c2cc(F)ccc2c1C1C[N+]CCC1F	1	1	1	1	1	1	0.0	[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2470	Brc1cc(F)c(Nc2ncnc3c2cc(OC)c(OCC2CCN(CC2)C(=O)CN(C)C)c3)cc1	1	1	1	1	1	1	3.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 3. 3. 2. 1. 3. 1. 1. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A2471	Fc1ccc(F)cc1C=1CN(C(=O)[C@H](N)C(C)(C)C)[C@@H](C=1)c1ccccc1	1	1	1	1	1	1	6.0	"[0. 4. 4. 4. 4. 0. 4. 4. 6. 5. 4. 1. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 2. 2.
 2. 2. 2.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
A2472	s1cc(cc1)-c1[nH]c2c(ccc(F)c2)c1[C@@H]1C[NH2+]CC[C@H]1F	1	1	1	1	1	1	0.0	[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2473	COc1cc(ccc1n1cnc(c1)C)c1nnn(c1)CC(=O)N(c1ccc2c(c1)CCC2)CC(F)(F)F	1	1	1	1	1	1	4.0	"[1. 2. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A2474	CCOC(=O)N1CCC(CC1)CN1CCC2(CC1)OC(=O)N(c1c2cccn1)C	1	1	1	1	1	1	1.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
 1. 1. 1. 1. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
A2475	CNCc1cc(C)c(cc1Oc1ccc(c(c1)Cl)Cl)C	1	1	1	1	1	1	4.0	[0. 0. 2. 3. 3. 3. 0. 3. 3. 4. 2. 1. 1. 1. 1. 1. 1. 0. 0. 1.]	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
A2476	Fc1ccc(cc1)[C@@H](NC(=O)c1cc[n+](cc1)[O-])CCN1[C@@H]2CC[C@@H]1C[C@@H](C2)n1c(C)nc2c1cncc2	1	1	1	1	1	1	5.0	"[0. 4. 4. 4. 4. 4. 4. 4. 2. 2. 0. 3. 1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
A2477	ONC(=O)C=Cc1ccc(cc1)CNCCc1c([nH]c2c1cccc2)c1ccccc1	1	1	1	1	1	1	4.0	"[0. 0. 0. 0. 0. 2. 4. 4. 4. 4. 4. 4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
A2478	c1(N2CCN(C(c3cc(c(OC)cc3)OC)=O)CC2)cc2c(NC(=O)CC2)cc1	1	1	1	1	1	1	6.0	"[1. 0. 2. 2. 2. 3. 5. 5. 5. 5. 2. 1. 5. 5. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0.
 0. 1. 1. 1. 1.]"	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A2479	Clc1cc2N(c3c(Sc2cc1)cccc3)CCC[NH+](C)C	1	1	1	1	1	1	0.0	[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2480	COc1ccc(cc1)Cn(c(c23)cccc2)c(n3)N(CC4)CCC4NCC5CCOCC5	1	1	1	1	1	1	3.0	"[1. 2. 3. 3. 3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A2481	CN(C(CN1c2ccccc2Sc2c1cccc2)C)C	1	1	1	1	1	1	0.0	[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2482	Fc1cccc(c1)OC(c1ccc(c(c1)F)Cl)CC1CNC1	1	1	1	1	1	1	5.0	[0. 3. 3. 3. 3. 3. 3. 3. 4. 3. 2. 2. 2. 2. 2. 0. 0. 1. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A2483	O=C(NC1CC(C)(C)Oc2c1cc(c1ccc(cc1)Cl)c(n2)c1ccc(cc1Cl)Cl)CC(C(F)(F)F)O	1	1	1	1	1	1	3.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 3. 1. 1. 1. 1. 1. 1. 0. 2. 2. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
A2484	CNC(=O)c1c(NCC2CCC3(CC2)CCCC3)nc(nc1OCC1CCN(CC1)C)C#N	1	1	1	1	1	1	0.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2485	C1[C@@]([C@H](c2c(cc(F)cc2)C1)C(C)C)(CC[N@@](CCCc1[nH]c2ccccc2n1)C)OC(COC)=O	1	1	1	1	1	1	2.0	"[1. 0. 1. 2. 2. 2. 2. 0. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A2486	c1cc(Cl)cc(c12)c(c(c(=O)n2C)C(=O)OC)NC3CCN(CC3)Cc(c4)ccc(c45)OCO5	1	1	1	1	1	1	7.0	"[0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 3. 3. 3. 1. 1.
 4. 6. 6. 6. 6. 6. 6. 2. 1. 0.]"	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
A2487	CC(CN(C(=O)c1ccccc1c1ccccc1)C1CNCC1)C	1	1	1	1	1	1	3.0	[0. 2. 2. 2. 3. 0. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2488	Fc1cc2c(cc1)[C@H](C(C)C)[C@@](OC(=O)COC)(CC2)CC[NH+](CCCc1[nH]c2c(n1)cccc2)C	1	1	1	1	1	1	2.0	"[0. 2. 2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A2489	C(#Cc5cc(c3n[nH]c4c2ccc(Cn1ccnc1)cc2Cc34)cs5)COc6ccccc6	1	1	1	1	1	1	6.0	"[1. 0. 0. 0. 0. 0. 0. 0. 2. 3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 3. 3. 1. 1. 0.
 0. 2. 3. 3. 3. 3. 3. 3. 3.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
A2490	c1ccc(cc1)OCC#Cc1scc(c1)c1n[nH]c2c1Cc1c2ccc(c1)n1cncc1	1	1	1	1	1	1	5.0	"[3. 3. 3. 3. 3. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 2. 2. 2.
 2. 2. 2. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A2491	COc1nc2c(ccnc2cc1OC)CCC12CCC(CC1)(CO2)NCc1ccc2c(n1)NC(=O)CO2	1	1	1	1	1	1	2.0	"[0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
A2492	COCC(=O)O[C@@]3(CCN(C)CCCc1nc2ccccc2[nH]1)CCc4cc(F)ccc4[C@H]3C(C)C	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 2. 2. 2. 0. 2. 2. 2. 1. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A2493	CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1	1	1	1	1	1	1	0.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2494	c1ncncc1-c(c2)ccc(c2[C@]34N=C(N)OC4)Oc5c3cc(cc5)C#CC(C)(C)OC	1	1	1	1	1	1	5.0	"[0. 0. 0. 0. 0. 1. 3. 3. 3. 3. 4. 4. 2. 0. 0. 0. 0. 0. 2. 3. 3. 3. 3. 3.
 3. 0. 0. 0. 0. 0. 0. 0.]"	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A2495	CCOC(=O)c1ccnc(c1)[C@@]1(N[C@H](Cc2c1[nH]c1c2cccc1)c1[nH]cc(n1)c1ccc(cc1)F)c1cnn(c1)C	1	1	1	1	1	1	3.0	"[0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
A2496	c1(c2ccc(Cl)cc2)oc(\C=N\N2C(N(CCCCN3CCN(C)CC3)C(C2)=O)=O)cc1	1	1	1	1	1	1	1.0	"[1. 1. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2497	[H]C#Cc5cc(c3n[nH]c4c2ccc(CN1CCN(C)CC1)cc2Cc34)cs5	1	1	1	1	1	1	5.0	"[0. 0. 0. 0. 0. 0. 0. 0. 2. 5. 5. 5. 5. 3. 2. 2. 2. 0. 0. 0. 0. 5. 5. 1.
 1. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
A2498	Fc1cc(ccc1Cl)C(Oc1ccccc1F)CC1CNC1	1	1	1	1	1	1	5.0	[0. 2. 2. 3. 2. 2. 2. 0. 4. 3. 3. 3. 3. 3. 3. 3. 0. 1. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A2499	C[C@@H](O[C@H]2CCn1ccnc1C[C@@H]2c3ccc(F)cc3)c4cc(C(F)(F)F)cc(C(F)(F)F)c4	1	1	1	1	1	1	3.0	"[1. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 3. 1.
 1. 1. 1. 3. 3. 0. 0. 0. 0. 3.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A2500	c1cc(Cl)cc(c12)[nH]c(-c3ccccc3)c2[C@@H]4CNCC[C@H]4F	1	1	1	1	1	1	1.0	[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2501	c1cc(Cl)cc(c12)CC(CCN(C)C)=C2Cc3nccnc3	1	1	1	1	1	1	2.0	[2. 2. 2. 0. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A2502	c1cccc(c1Cl)Oc(cc2)ccc2Nc3nccc(n3)N	1	1	1	1	1	1	2.0	[1. 1. 1. 1. 2. 1. 0. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A2503	c1cccc(F)c1S(=O)(=O)c(cn2)ccc2/C=C/c(ccc3F)c(c3)OC	1	1	1	1	1	1	5.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 1. 1. 3. 3. 3. 3. 0. 3.
 3. 2. 1.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
A2504	c1cccc(F)c1S(=O)(=O)c(cn2)ccc2/C=C/c3ccccc3O	1	1	1	1	1	1	4.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 1. 1. 2. 2. 2. 2. 2. 2.
 1.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
A2505	c1ccccc1Cn(cc2C)c(c23)ncnc3OC4CCN(CC4)Cc5cscn5	1	1	1	1	1	1	1.0	"[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2506	CC(C(C(F)(F)F)Nc1nc2cc[nH]c(=O)c2c2c1ccnc2)C	1	1	1	1	1	1	1.0	[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
A2507	CC(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)N[C@@]1(CCC(CC1)N1CCC(CC1)O)c1ccccc1	1	1	1	1	1	1	7.0	"[1. 6. 5. 5. 5. 5. 5. 5. 0. 0. 0. 0. 1. 1. 1. 1. 4. 0. 4. 3. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2.]"	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
A2508	CC(N1C2CCC1CC(C2)Oc1cccc(c1)C(=O)N)c1ccccc1	1	1	1	1	1	1	8.0	"[1. 5. 3. 3. 2. 0. 1. 2. 3. 1. 3. 3. 3. 3. 3. 3. 3. 0. 0. 0. 5. 5. 5. 5.
 5. 5.]"	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
A2509	CC(N1C2CCC1CC(C2)Oc1cccc(c1)C(=O)N)c1ccncc1	1	1	1	1	1	1	5.0	"[0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 3. 4. 4. 4. 4. 4. 4. 1. 0. 0. 1. 1. 1. 1.
 1. 1.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
A2510	Cc1ncoc1c1nnc(n1C)SCCCN1CC2C(C1)N(CC2)c1ccccc1	1	1	1	1	1	1	0.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2511	CCc1nn(c2c1nc(nc2Nc1ccncn1)N1CCNC(C1)C)CCOCC(F)(F)F	1	1	1	1	1	1	0.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2512	CCCCn1nc(c2c1ccc(c2)C(F)(F)F)NCC(=O)NC1CN(C1)C1CCC(CC1)C(=O)OCC	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2513	CCCNS(=O)(=O)c1ccc(cc1)c1ccc(cc1)CCN1CCCC1C	1	1	1	1	1	1	5.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 5. 5. 5. 5. 5. 5. 4. 3. 2. 1. 0.
 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
A2514	Clc1ccc(cc1)Oc1ccc(cn1)C(=O)N1CCCN(CC1)C1CCC1	1	1	1	1	1	1	3.0	"[0. 2. 2. 2. 2. 2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
A2515	Clc1ccc(cc1CN[C@H]1CCC2N[C@]1(CC2)c1ccccc1)OC(F)(F)F	1	1	1	1	1	1	8.0	"[0. 5. 5. 5. 5. 5. 5. 4. 4. 5. 2. 0. 0. 0. 3. 0. 0. 3. 3. 3. 3. 3. 3. 2.
 1. 0. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
A2516	Clc1ccc2c([nH]c(c3ccccc3)c2C2C[N+]CCC2F)c1	1	1	1	1	1	1	1.0	[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2517	CN(C[C@H]1CCc2c(C1)ccc(c2)NC(=O)c1ccc(cc1)c1ccc(cc1)F)C	1	1	1	1	1	1	3.0	"[0. 0. 0. 1. 0. 1. 2. 2. 1. 2. 2. 2. 2. 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 0.
 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
A2518	CN(CC(=O)O)C(=N)c3ccc(C(=O)Nc1ccc(Cl)cc1C(=O)Nc2ccc(Cl)cn2)cc3	1	1	1	1	1	1	5.0	"[0. 2. 2. 2. 0. 0. 4. 0. 4. 4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 1. 1. 1. 0. 1. 1. 4. 4.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
A2519	CN(CCC1=C([C@H](c2cnccn2)C)c2c(C1)cccc2)C	1	1	1	1	1	1	2.0	[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 1. 2. 2. 2. 2. 0.]	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A2520	CN(CCc1sc2c(c1[C@H](c1ccccn1)C)cccc2)C	1	1	1	1	1	1	2.0	[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
A2521	CN(CCCC(=O)O)C(=N)c3ccc(C(=O)Nc1ccc(Cl)cc1C(=O)Nc2ccc(Cl)cn2)cc3	1	1	1	1	1	1	5.0	"[0. 2. 2. 2. 0. 0. 0. 0. 4. 0. 4. 4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 4. 4.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
A2522	CN(CCCn1ncc2c1ccc(c2)n1ccc(cc1=O)OCc1ccccc1)C	1	1	1	1	1	1	2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1.
 1. 1. 1. 1. 1. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
